galaxy,R_kpc,Vobs_kms,log_gobs_a0,log_gbar_a0
UGC02953,1.03,235.0,1.160763553281257,1.1483330904315492
UGC02953,1.11,235.0,1.1282777991997717,1.1236928325522455
UGC02953,1.2,236.0,1.098107813335545,1.0996432122769026
UGC02953,1.29,237.0,1.0703720351639154,1.0768306312391507
UGC02953,1.38,238.0,1.0447398811547441,1.054584406064514
UGC02953,1.46,238.0,1.0202661117715437,1.0347203006885144
UGC02953,1.55,239.0,0.9979291571689406,1.0123559915404747
UGC02953,1.63,240.0,0.979699932462211,0.9926478396951117
UGC02953,1.72,241.0,0.9599706916851446,0.9705793375587572
UGC02953,1.8,242.0,0.9438232803005132,0.951349938984991
UGC02953,1.89,243.0,0.926215796466337,0.9299670222720674
UGC02953,1.98,244.0,0.9095795158588844,0.9090505015367351
UGC02953,2.07,246.0,0.8973649221927973,0.8887593852763122
UGC02953,2.15,247.0,0.8844205000466828,0.8712702649735213
UGC02953,2.23,248.0,0.8720635520472286,0.8543600296087225
UGC02953,2.32,249.0,0.8583757627435298,0.8360614862633808
UGC02953,2.4,251.0,0.850601254693427,0.8204814175639379
UGC02953,2.49,252.0,0.8380667879103085,0.8037897079604998
UGC02953,2.58,253.0,0.8260863898313624,0.7882014173369212
UGC02953,2.67,254.0,0.8146212253182576,0.7738551493488323
UGC02953,2.75,256.0,0.8086122902363931,0.7620479150058331
UGC02953,2.83,257.0,0.7995448645812555,0.7511070885196333
UGC02953,2.92,259.0,0.7926817301570421,0.7398000389674286
UGC02953,3.0,260.0,0.7842904946649302,0.7302450390703193
UGC02953,3.09,262.0,0.7781091566576132,0.7199115694713281
UGC02953,3.18,263.0,0.7689494304380398,0.7096282919398985
UGC02953,3.27,264.0,0.7601251545223328,0.6994039305768295
UGC02953,3.35,266.0,0.7561835196682455,0.6903229944469842
UGC02953,3.43,267.0,0.7491934561293366,0.6812075422403155
UGC02953,4.21,280.0,0.701499020291727,0.5947931551607358
UGC02953,4.29,282.0,0.6995059778969547,0.5866618378675788
UGC02953,4.38,283.0,0.6935638139874377,0.5774489746325007
UGC02953,4.47,285.0,0.6908472503280406,0.5684998518036896
UGC02953,4.8,290.0,0.6750198118652817,0.5367305072750118
UGC02953,5.25,296.0,0.6538891721548771,0.4986605893785458
UGC02953,5.32,298.0,0.653985949300419,0.4931277936216914
UGC02953,5.41,299.0,0.6496101649852466,0.48592773943162515
UGC02953,5.5,300.0,0.6453448733880377,0.47865838230705465
UGC02953,5.58,301.0,0.6419638456930646,0.47197573110815266
UGC02953,5.67,302.0,0.6378958804643515,0.4639393367915467
UGC02953,5.76,303.0,0.6339278270243548,0.45654181247589076
UGC02953,6.0,306.0,0.6247566560224731,0.4371950086612133
UGC02953,6.18,307.0,0.6147533293085139,0.42284636267012843
UGC02953,6.27,308.0,0.6112989456131289,0.41584759017649253
UGC02953,6.36,309.0,0.6079248966442122,0.40906189819678945
UGC02953,6.45,310.0,0.6046287264762343,0.40249879660913396
UGC02953,6.53,310.0,0.5992752598364283,0.3968507070975222
UGC02953,6.61,311.0,0.5967843720109914,0.3914922296684971
UGC02953,6.7,312.0,0.5936994387790159,0.38584295285124043
UGC02953,6.79,312.0,0.5879044671993406,0.380614808984837
UGC02953,6.87,313.0,0.5855969914763033,0.3751737101994904
UGC02953,6.96,313.0,0.5799444889252916,0.36999442212038436
UGC02953,7.05,314.0,0.5771352325979878,0.36475183489317875
UGC02953,7.2,315.0,0.5707536645908893,0.35552006250129353
UGC02953,7.39,316.0,0.5621947802849387,0.3426127676538028
UGC02953,7.47,316.0,0.5575186168643657,0.3365663754275639
UGC02953,7.99,318.0,0.5337725140978307,0.29728507064054827
UGC02953,8.08,318.0,0.5289079326372359,0.2911116093261371
UGC02953,8.16,318.0,0.5246291346579609,0.2855237756968195
UGC02953,8.25,319.0,0.5225924710073939,0.28013941803667813
UGC02953,8.34,319.0,0.5178803689195803,0.2747945084522238
UGC02953,8.4,319.0,0.5147671334954373,0.2712062163927165
UGC02953,9.59,319.0,0.45722781238665544,0.1976253203672586
UGC02953,10.8,317.0,0.40015982239151004,0.12668193981765935
UGC02953,12.02,312.0,0.3398697738131216,0.07185071727328941
UGC02953,13.22,308.0,0.2873350312942238,0.017971112855092862
UGC02953,14.42,303.0,0.23538505006415655,-0.044265435216398454
UGC02953,15.63,298.0,0.18593860357628028,-0.11732724768013653
UGC02953,16.83,296.0,0.14796435958501009,-0.18850496986758125
UGC02953,18.03,294.0,0.11216398754486939,-0.24624842356578477
UGC02953,19.23,294.0,0.08418043002879139,-0.30022752475418146
UGC02953,20.43,294.0,0.05789134763482373,-0.35269157496833453
UGC02953,21.64,292.0,0.026973499905261548,-0.4028244563996862
UGC02953,22.84,290.0,-0.0024350503329415014,-0.45079959932236685
UGC02953,24.04,287.0,-0.0337056164197605,-0.498062565798774
UGC02953,25.24,283.0,-0.06705142608055946,-0.5448292983401515
UGC02953,26.44,279.0,-0.09958799082345082,-0.5894197534387176
UGC02953,27.65,276.0,-0.12841191806732485,-0.6311635489120816
UGC02953,28.85,273.0,-0.15635546996728136,-0.67054477138416
UGC02953,30.05,271.0,-0.18044084114699013,-0.708095395972049
UGC02953,31.25,270.0,-0.20065743991916266,-0.7428608353778591
UGC02953,32.34,268.0,-0.22200537406984794,-0.7724441701130387
UGC02953,33.55,267.0,-0.24120494833290362,-0.8038199181521055
UGC02953,34.75,266.0,-0.2597264822210419,-0.8346173061548309
UGC02953,35.95,265.0,-0.2777420934023291,-0.8651006297243979
UGC02953,37.15,264.0,-0.2952859109139752,-0.8946751382301911
UGC02953,38.35,264.0,-0.3090924611023809,-0.9228891279364827
UGC02953,39.56,264.0,-0.3225833757425229,-0.9498016936903514
UGC02953,40.76,264.0,-0.3355612681517699,-0.974570375402303
UGC02953,41.96,264.0,-0.3481625723389014,-0.9987921949578189
UGC02953,43.16,264.0,-0.36040852882825414,-1.023188048619585
UGC02953,44.36,262.0,-0.3789239013946748,-1.0472474318979315
UGC02953,45.57,260.0,-0.39726727919785615,-1.0697469270108575
UGC02953,46.77,258.0,-0.4152629045390871,-1.0911165637952929
UGC02953,47.97,257.0,-0.4296384183603512,-1.112719603584958
UGC02953,49.17,258.0,-0.43699574292074445,-1.1341756664692657
UGC02953,50.37,260.0,-0.44076020147311845,-1.1546909117554174
UGC02953,51.58,263.0,-0.4411047873794462,-1.1746488144405198
UGC02953,52.78,265.0,-0.44451258456745846,-1.195122641309667
UGC02953,53.98,266.0,-0.45100455351540714,-1.215565362525218
UGC02953,55.18,266.0,-0.46055336943807595,-1.2351677931594327
UGC02953,57.59,262.0,-0.49227944244745864,-1.27221792342172
UGC02953,59.99,263.0,-0.5067023115149826,-1.3099501801435764
UGC02953,62.39,272.0,-0.49451212411900913,-1.3450502993110596
UGC03205,0.28,107.0,1.0430745774711567,0.7585757610371772
UGC03205,0.55,121.0,0.856673104581613,0.8617029397765508
UGC03205,0.83,134.0,0.766596557796498,0.7923834636136765
UGC03205,1.39,157.0,0.6802495580073291,0.6366332392217068
UGC03205,1.65,168.0,0.6645996726807761,0.5858013429921181
UGC03205,3.04,207.0,0.5805321607480385,0.3236873542217837
UGC03205,3.32,213.0,0.5670861766163959,0.27866950363500154
UGC03205,3.59,218.0,0.5532835920738473,0.24381459635450936
UGC03205,3.87,222.0,0.5364600373253225,0.21598536800452314
UGC03205,4.15,226.0,0.5216338350256658,0.19968889066625256
UGC03205,4.43,229.0,0.5047322918996632,0.18715778147702664
UGC03205,4.7,232.0,0.4903431652890386,0.17370707378095226
UGC03205,4.97,234.0,0.47354037952991035,0.15785278841647252
UGC03205,5.25,235.0,0.4534414745804724,0.14130528711904286
UGC03205,5.52,236.0,0.43534998165397104,0.1300643981490818
UGC03205,5.8,237.0,0.4175337519002272,0.12033066458192607
UGC03205,6.08,237.0,0.3970581661904295,0.11011327074068934
UGC03205,6.36,237.0,0.37750462981475064,0.09988584009939891
UGC03205,6.63,236.0,0.35577553097839676,0.08696379769082362
UGC03205,6.91,236.0,0.3378110120089715,0.07208646230346284
UGC03205,7.19,235.0,0.3168718876035466,0.0558100476162427
UGC03205,7.27,234.0,0.3083623574042047,0.05074467363437045
UGC03205,7.46,234.0,0.2971579407905736,0.03862636724107095
UGC03205,8.02,231.0,0.25451464494308185,0.003796508730338838
UGC03205,8.29,229.0,0.23258148757245928,-0.01313496277169721
UGC03205,8.56,228.0,0.21486098276671112,-0.029995016630598757
UGC03205,8.84,226.0,0.19322966672468556,-0.0483851763368971
UGC03205,9.12,224.0,0.17196625178286623,-0.06640692599662551
UGC03205,9.69,221.0,0.13392582376241288,-0.10403251397692724
UGC03205,12.11,216.0,0.017228412601766302,-0.2647970159006162
UGC03205,14.58,220.0,-0.047447108894586594,-0.40950057364216724
UGC03205,14.68,220.0,-0.05041564049268253,-0.4150453491525928
UGC03205,15.2,221.0,-0.06159398713159442,-0.4424755672366676
UGC03205,15.5,221.0,-0.07008209735711335,-0.45696178622055045
UGC03205,15.71,221.0,-0.0759265842267952,-0.46635846620482213
UGC03205,16.02,221.0,-0.08441291093504065,-0.48047637962894774
UGC03205,16.32,221.0,-0.09247055360466425,-0.49402552107170383
UGC03205,16.53,221.0,-0.09802325275826936,-0.5027359489874176
UGC03205,16.84,221.0,-0.10609248635045256,-0.5157066833423813
UGC03205,16.94,221.0,-0.10866380518150999,-0.5194762998852841
UGC03205,19.4,218.0,-0.17942368927805966,-0.6159234518162897
UGC03205,21.77,216.0,-0.23748587329627585,-0.6974877410911033
UGC03205,24.23,215.0,-0.28801144086333874,-0.7818883279276012
UGC03205,26.69,212.0,-0.3422117984870481,-0.8612690123560793
UGC03205,29.06,208.0,-0.3957038865935229,-0.9367908384870517
UGC03205,31.52,209.0,-0.4268285831524529,-1.0114409463257181
UGC03205,36.34,220.0,-0.44407450788464625,-1.144471230018153
UGC03205,40.04,220.0,-0.48618365371991185,-1.2411661468026602
UGC03546,0.63,262.0,1.468727086628866,1.6715199636492877
UGC03546,0.79,250.0,1.3297179794965905,1.5282456629538057
UGC03546,0.95,241.0,1.2177755333038458,1.403384603575756
UGC03546,1.11,234.0,1.124573789476585,1.2936937102093438
UGC03546,1.27,228.0,1.0435310264879076,1.198711057592868
UGC03546,1.43,225.0,0.9804940522006199,1.1140695162197516
UGC03546,1.59,222.0,0.9227738780237825,1.040497063582797
UGC03546,1.9,221.0,0.8414959998603492,0.9240464314954847
UGC03546,2.06,221.0,0.8063823804440247,0.8747103347121373
UGC03546,2.22,222.0,0.7778180278935953,0.8308651883850937
UGC03546,2.38,222.0,0.747594045287722,0.7915018515669405
UGC03546,2.79,221.0,0.6746453975395805,0.7007720877136856
UGC03546,2.86,221.0,0.6638835676841351,0.6863328326397047
UGC03546,3.02,220.0,0.6363034721302185,0.6539080744536352
UGC03546,4.17,205.0,0.4348367205807078,0.4363826599286294
UGC03546,5.56,190.0,0.24389746376655722,0.21439581675625713
UGC03546,6.96,190.0,0.1463630157380526,0.05569045175146123
UGC03546,8.35,198.0,0.10310895848241688,-0.06740529215494517
UGC03546,9.73,204.0,0.06261254802640237,-0.15823711683128455
UGC03546,11.14,204.0,0.0038401974570441717,-0.2579601541591679
UGC03546,12.51,201.0,-0.059400141409485456,-0.3435925149283276
UGC03546,13.88,203.0,-0.09593233684945353,-0.413880025635641
UGC03546,15.35,202.0,-0.14394058747700098,-0.4815226740136255
UGC03546,16.72,198.0,-0.19844083913697852,-0.5480885280255166
UGC03546,18.08,195.0,-0.24566414997135166,-0.6157346801150165
UGC03546,19.45,194.0,-0.2818510923583176,-0.6830261892696287
UGC03546,20.92,192.0,-0.3224941693451807,-0.7525964476785586
UGC03546,22.92,190.0,-0.37124235794673777,-0.8423558651397998
UGC03546,25.02,191.0,-0.40475551741898935,-0.925691744570825
UGC03546,29.23,193.0,-0.4632491438989321,-1.069590140319282
UGC03580,0.11,56.2,0.8895449994228539,0.5411758901567633
UGC03580,0.23,64.6,0.690202253415532,0.6943278951719282
UGC03580,0.34,70.2,0.5926603606603121,0.6838931635865001
UGC03580,0.46,71.6,0.4785332663770938,0.6307175377397164
UGC03580,0.57,71.0,0.3781068952086159,0.5612277797785304
UGC03580,0.69,69.0,0.2703141441802121,0.5010229436507473
UGC03580,0.8,67.7,0.18955240382130178,0.4585918813620945
UGC03580,0.92,66.9,0.11852946163304771,0.41569653783025523
UGC03580,1.03,66.6,0.06557628707838664,0.38356771574093945
UGC03580,1.14,66.8,0.02411312705757552,0.34695531999376333
UGC03580,1.26,67.4,-0.011585698603966483,0.30696553863087417
UGC03580,1.37,68.3,-0.036414106350384876,0.2689637990585579
UGC03580,1.49,69.6,-0.056502735748193096,0.2258778893952453
UGC03580,1.61,71.2,-0.0704008353151802,0.1849613737054408
UGC03580,1.71,72.9,-0.07607600031324785,0.15256083959083816
UGC03580,1.83,74.9,-0.08202240088853975,0.1151035160858623
UGC03580,1.94,77.0,-0.08335522614230557,0.08135741357458794
UGC03580,2.06,79.2,-0.08495180374720965,0.04642202742106286
UGC03580,2.18,81.4,-0.08574263038324569,0.014329073632604796
UGC03580,2.29,83.6,-0.08395787401889848,-0.011181924519022899
UGC03580,2.4,85.7,-0.08278454442225294,-0.034183827540020285
UGC03580,2.52,87.8,-0.0829464555263822,-0.05793469189132061
UGC03580,2.63,89.7,-0.08290580895861695,-0.07920810762098404
UGC03580,2.75,91.4,-0.08597524891964313,-0.10323124451254413
UGC03580,2.86,92.8,-0.08980502724836215,-0.12525596439798298
UGC03580,2.98,94.1,-0.09557196377878466,-0.14906141929727723
UGC03580,3.09,95.2,-0.10121952921292919,-0.17083603570272357
UGC03580,3.2,96.1,-0.10823814953985854,-0.192219624654864
UGC03580,4.52,97.4,-0.24655546761119423,-0.41657579510418474
UGC03580,4.69,96.9,-0.26706023517059585,-0.44118493427210237
UGC03580,6.03,96.8,-0.37710154408040725,-0.6110215312970956
UGC03580,7.53,105.0,-0.40295132461786765,-0.7515789871990685
UGC03580,8.58,110.0,-0.4192368640892986,-0.835828867057003
UGC03580,8.7,110.0,-0.4252688288592117,-0.8443735570366564
UGC03580,8.82,110.0,-0.43121816137241287,-0.8526389654472405
UGC03580,9.03,111.0,-0.43357673929723417,-0.8669900943897864
UGC03580,9.05,111.0,-0.4345375681889317,-0.8685726001116065
UGC03580,10.53,112.0,-0.4925272724021665,-0.9571399391726148
UGC03580,12.07,112.0,-0.5518061713140293,-1.034509540138168
UGC03580,13.58,114.0,-0.587625013828581,-1.105901645140036
UGC03580,15.09,118.0,-0.6034601717203824,-1.1727888630043162
UGC03580,16.6,122.0,-0.6159233732476019,-1.2347685726160051
UGC03580,18.11,125.0,-0.6326333708549888,-1.291214590221935
UGC03580,19.62,128.0,-0.6468140103052362,-1.3447537313014866
UGC03580,21.02,131.0,-0.6566250669377381,-1.3943951065791809
UGC03580,24.04,127.0,-0.7418619679758314,-1.5145406025432349
UGC03580,27.06,124.0,-0.8140193684941772,-1.6204905176952655
UGC04278,0.14,5.23,-1.277659604500733,-1.790885492680088
UGC04278,0.42,15.4,-0.8167427952820177,-1.383230961480135
UGC04278,0.69,24.4,-0.6326043846168397,-1.1797108061832018
UGC04278,0.97,32.1,-0.5422966160135438,-1.073215889478675
UGC04278,1.25,34.6,-0.5872927619795465,-1.0445667601041875
UGC04278,1.52,37.9,-0.5931001145656711,-1.115415348141327
UGC04278,1.8,40.5,-0.6088974052310122,-1.2416285385876225
UGC04278,2.07,43.0,-0.6175683808547879,-1.2964279684424675
UGC04278,2.35,45.1,-0.6312497250728585,-1.3146235648272464
UGC04278,2.63,45.6,-0.6705610097179312,-1.327462102775279
UGC04278,2.91,49.2,-0.64849773000823,-1.3449824525016423
UGC04278,3.19,50.3,-0.6691896595023695,-1.3763064961647606
UGC04278,3.46,53.7,-0.6476624739507086,-1.4110316245971126
UGC04278,3.74,58.0,-0.6145505616316489,-1.4497310280325058
UGC04278,4.01,64.4,-0.5539075844576012,-1.4859446994810008
UGC04278,4.29,67.5,-0.5423846930797177,-1.5247099864575566
UGC04278,4.57,71.3,-0.5222720869231624,-1.5135077299131816
UGC04278,4.85,75.6,-0.4972330941568938,-1.4660106087511413
UGC04278,5.13,80.0,-0.4724723376849723,-1.4257962245330333
UGC04278,5.4,82.8,-0.4648680328102514,-1.340310992828711
UGC04278,5.68,84.8,-0.4660915777546345,-1.2449073544193228
UGC04278,5.86,86.3,-0.4644109711447148,-1.1991707960800195
UGC04278,6.36,90.2,-0.46157898712157364,-1.0784520797452641
UGC04278,6.51,91.3,-0.46117438005663736,-1.0559714107666751
UGC04278,6.69,92.8,-0.4588651118871423,-1.0776279512926825
UGC04305,0.25,3.17,-1.964356430793578,-1.671575752758655
UGC04305,0.5,10.5,-1.225126352753186,-1.3895467825313779
UGC04305,0.75,17.5,-0.9575201125761544,-1.1804362327689166
UGC04305,1.0,22.7,-0.8564832321707979,-1.0489766008289654
UGC04305,1.26,29.7,-0.7233925930401814,-0.9810682640556879
UGC04305,1.5,34.5,-0.6689880154661763,-1.0217737925111023
UGC04305,1.76,36.0,-0.7014426128366186,-1.0739792788594629
UGC04305,2.01,37.3,-0.7283133403601569,-1.1562618368632065
UGC04305,2.26,35.6,-0.8197433897586938,-1.1770426821174345
UGC04305,2.51,34.9,-0.8825578141197216,-1.1641597174632048
UGC04305,2.76,32.7,-0.9803485233016886,-1.1200725363976505
UGC04305,3.01,32.8,-1.0153537547275284,-1.0964625866960152
UGC04305,3.27,33.2,-1.0408065318092568,-1.0985775287058972
UGC04305,3.51,32.1,-1.1008319982131232,-1.0967711212961346
UGC04305,3.76,30.1,-1.1865898002970177,-1.1140497360966426
UGC04305,4.02,32.3,-1.1543559549793077,-1.1332681196768866
UGC04305,4.26,33.6,-1.145265990880074,-1.1569637669448989
UGC04305,4.52,35.1,-1.1330591484367771,-1.1779983559584275
UGC04305,4.77,35.3,-1.151503914821512,-1.1921304201893477
UGC04305,5.02,35.2,-1.1761533367458006,-1.2096695663111414
UGC04305,5.27,34.6,-1.2121933641840366,-1.236130678065244
UGC04305,5.52,33.0,-1.2734461445304672,-1.2673436939347744
UGC04325,0.7,41.3,-0.181732883258498,-1.055493707375254
UGC04325,1.4,68.7,-0.04074950811618041,-0.962901571073167
UGC04325,2.09,83.8,-0.04219319540754423,-0.873005659650061
UGC04325,2.79,88.7,-0.11829191016718806,-0.8380439387131562
UGC04325,3.49,90.1,-0.20191079155809719,-0.8477594759217123
UGC04325,4.19,91.6,-0.26695802218763787,-0.9050472422360542
UGC04325,4.89,92.7,-0.3236843373916693,-0.9705778419341142
UGC04325,5.59,91.5,-0.39310456631057,-1.0396405543749832
UGC04483,0.08,5.11,-1.0547831332795614,-1.480179550209076
UGC04483,0.24,10.8,-0.8818986772947499,-1.1729552161247032
UGC04483,0.4,17.3,-0.6945027316274148,-1.159872555452532
UGC04483,0.57,20.8,-0.6882831323040115,-1.1939814643445406
UGC04483,0.73,20.8,-0.795731136751976,-1.2424366992610598
UGC04483,0.89,22.9,-0.7982539885221801,-1.3025190047532171
UGC04483,1.05,24.3,-0.8185116984303569,-1.3513154196356805
UGC04483,1.21,24.2,-0.8836895849126307,-1.398870711998583
UGC04499,0.91,26.0,-0.6976296429365009,-0.8806022283552046
UGC04499,1.82,45.1,-0.520253250786197,-1.0081331154082576
UGC04499,2.73,57.0,-0.49294788225281644,-1.0453162722210412
UGC04499,3.63,62.0,-0.5436581925966479,-1.0380068556614912
UGC04499,4.55,66.9,-0.5756941076785095,-1.0984531595989746
UGC04499,5.45,70.6,-0.6073220467300782,-1.1526809386530874
UGC04499,6.37,72.8,-0.6484116202663193,-1.2242016154487632
UGC04499,7.28,73.3,-0.7004583765878246,-1.2438001200970235
UGC04499,8.18,74.3,-0.7393106227072156,-1.2799355409354372
UGC05005,0.78,14.5,-1.1378935447775738,-1.3333552794647
UGC05005,2.34,32.6,-0.911315603831308,-1.2376075757576583
UGC05005,3.91,48.6,-0.7874391654283233,-1.1906163170408726
UGC05005,5.47,58.1,-0.7781700081098125,-1.2247293577162013
UGC05005,7.04,65.9,-0.7783367765111358,-1.3094018289601081
UGC05005,8.6,72.5,-0.7823573846586236,-1.3582938006312264
UGC05005,10.17,78.6,-0.7850108074009722,-1.40203579070672
UGC05005,17.97,97.1,-0.8486445638500073,-1.5636005634889816
UGC05005,21.07,99.4,-0.8974267133705167,-1.6329810910633333
UGC05005,22.72,100.0,-0.9249432735960245,-1.6664371728828367
UGC05005,28.61,99.1,-1.0329054953917551,-1.7564990282231912
UGC05253,0.13,232.0,2.0484976709179192,1.5155093935527362
UGC05253,0.25,233.0,1.768236886822957,1.5679821681827535
UGC05253,0.38,234.0,1.5901131716464323,1.5088983669091518
UGC05253,0.51,235.0,1.466030601888493,1.4328230336935295
UGC05253,0.63,236.0,1.377948509929588,1.3652377292376303
UGC05253,0.76,237.0,1.300148153182373,1.2930209073181202
UGC05253,0.89,238.0,1.2352289609110678,1.2288659535597501
UGC05253,1.01,239.0,1.1839394815565896,1.1795830733857042
UGC05253,1.14,240.0,1.1349826855296963,1.1285750496474745
UGC05253,1.27,240.0,1.088083815910212,1.0778056909561897
UGC05253,1.39,241.0,1.0524843383385984,1.0401796100435288
UGC05253,1.52,242.0,1.0172521974590467,1.000966329161676
UGC05253,1.65,242.0,0.9816118411899131,0.9621656399954933
UGC05253,1.77,243.0,0.9547043342777745,0.9283558660640321
UGC05253,1.9,244.0,0.9274911051675866,0.8943179919765852
UGC05253,2.03,244.0,0.8987486682072027,0.8629517164048077
UGC05253,2.16,244.0,0.8717909549694847,0.8341699309300045
UGC05253,2.28,245.0,0.8518623751715679,0.8103921574075027
UGC05253,2.41,245.0,0.8277801795971532,0.7871238159522609
UGC05253,2.54,246.0,0.8085015510297769,0.766257542947558
UGC05253,2.66,246.0,0.788453631018648,0.7480220607661757
UGC05253,2.79,246.0,0.7677310643761175,0.7294626358332879
UGC05253,2.92,247.0,0.7514761085138699,0.7112440934575665
UGC05253,3.04,247.0,0.7339853763535346,0.6948720728217451
UGC05253,3.17,247.0,0.7157996977445368,0.677173098377249
UGC05253,3.3,247.0,0.6983450200844008,0.6595531709532318
UGC05253,3.42,247.0,0.6828328539061531,0.6432316864453747
